time_n,cent_xn,ave_xn,time_e,back_xe,front_xe,ave_xe
1.283000000,2.688858,2.68709,,,,
1.284000000,2.691902,2.691822,,,,
1.285000000,2.694902,2.692774,,,,
1.286000000,2.697912,2.695094,,,,
1.287000000,2.700953,2.700494,,,,
1.288000000,2.704037,2.7036555,,,,
1.289000000,2.707131,2.7032935,,,,
1.290000000,2.710143,2.7041415,,,,
1.291000000,2.713199,2.705536,,,,
1.292000000,2.716299,2.707891,,,,
1.293000000,2.719359,2.7094005,,,,
1.294000000,2.722418,2.711354,,,,
1.295000000,2.725482,2.713744,,,,
1.296000000,2.728475,2.716973,,,,
1.297000000,2.731547,2.719602,,,,
1.298000000,2.734655,2.721246,,,,
1.299000000,2.737774,2.7238755,,,,
1.300000000,2.740744,2.7274295,,,,
1.301000000,2.743882,2.7294855,,,,
1.302000000,2.746997,2.730983,,,,
1.303000000,2.750068,2.7332005,,,,
1.304000000,2.753036,2.7368675,,,,
1.305000000,2.756137,2.739924,,,,
1.306000000,2.759289,2.743278,,,,
1.307000000,2.76226,2.744931,,,,
1.308000000,2.765312,2.745837,,,,
1.309000000,2.768457,2.751587,,,,
1.310000000,2.7715,2.755174,,,,
1.311000000,2.774612,2.758219,,,,
1.312000000,2.777731,2.760173,,,,
1.313000000,2.780766,2.76476,,,,
1.314000000,2.783812,2.767311,,,,
1.315000000,2.786892,2.767572,,,,
1.316000000,2.789972,2.76912,,,,
1.317000000,2.793052,2.77179,,,,
1.318000000,2.79606,2.774676,,,,
1.319000000,2.799349,2.7815495,,,,
1.320000000,2.802294,2.78298,,,,
1.321000000,2.805367,2.784388,,,,
1.322000000,2.808465,2.786618,,,,
1.323000000,2.811644,2.78884,,,,
1.324000000,2.814718,2.7915165,,,,
1.325000000,2.817795,2.794203,,,,
1.326000000,2.820871,2.797561,,,,
1.327000000,2.823867,2.8002955,,,,
1.328000000,2.826947,2.803826,,,,
1.329000000,2.830104,2.807893,,,,
1.330000000,2.833144,2.811755,,,,
1.331000000,2.836229,2.8143415,,,,
1.332000000,2.839366,2.8174885,,,,
1.333000000,2.842462,2.8191095,,,,
1.334000000,2.845561,2.8209965,,,,
1.335000000,2.848619,2.8237045,,,,
1.336000000,2.851766,2.8256835,,,,
1.337000000,2.85487,2.826173,,,,
1.338000000,2.857974,2.825995,,,,
1.339000000,2.861075,2.826064,,,,
1.340000000,2.864174,2.8296105,,,,
1.341000000,2.867272,2.833468,,,,
1.342000000,2.870372,2.835871,,,,
1.343000000,2.873477,2.8391675,,,,
1.344000000,2.87654,2.8446405,,,,
1.345000000,2.879682,2.848644,,,,
1.346000000,2.882791,2.852796,,,,
1.347000000,2.8859,2.8574295,,,,
1.348000000,2.88901,2.863895,,,,
1.349000000,2.892124,2.870349,,,,
1.350000000,2.895164,2.8740025,,,,
1.351000000,2.898361,2.8763185,,,,
1.352000000,2.901441,2.8791715,,,,
1.353000000,2.904566,2.882324,,,,
1.354000000,2.907656,2.8840815,,,,
1.355000000,2.910817,2.885578,,,,
1.356000000,2.913987,2.8887045,,,,
1.357000000,2.917072,2.8907475,,,,
1.358000000,2.920202,2.894416,,,,
1.359000000,2.923253,2.8989115,,,,
1.360000000,2.926487,2.9003355,,,,
1.361000000,2.929685,2.9030235,,,,
1.362000000,2.932847,2.9059865,,,,
1.363000000,2.936012,2.908158,,,,
1.364000000,2.939182,2.911373,,,,
1.365000000,2.942358,2.913262,,,,
1.366000000,2.945535,2.9166885,,,,
1.367000000,2.948714,2.921776,,,,
1.368000000,2.951787,2.9258095,,,,
1.369000000,2.955078,2.929287,,,,
1.370000000,2.958263,2.932955,,,,
1.371000000,2.96145,2.9374055,,,,
1.372000000,2.96464,2.940011,,,,
1.373000000,2.967832,2.9438155,,,,
1.374000000,2.971026,2.9473055,,,,
1.375000000,2.974219,2.9523985,,,,
1.376000000,2.97741,2.9561985,,,,
1.377000000,2.980558,2.956825,,,,
1.378000000,2.983791,2.9578865,,,,
1.379000000,2.986979,2.962244,,,,
1.380000000,2.990169,2.966863,,,,
1.381000000,2.993191,2.963436,,,,
1.382000000,2.996512,2.963881,,,,
1.383000000,2.999759,2.9643555,,,,
1.384000000,3.002717,2.959297,,,,
1.385000000,3.006183,2.977858,,,,
1.386000000,3.009349,2.976668,,,,
1.387000000,3.012606,2.9784195,,,,
1.388000000,3.015824,2.981071,,,,
1.389000000,3.019042,2.9846465,,,,
1.390000000,3.022268,2.9874545,,,,
1.391000000,3.025497,2.989939,,,,
1.392000000,3.028597,2.9948065,,,,
1.393000000,3.03197,3.000971,,,,
1.394000000,3.03521,3.006839,,,,
1.395000000,3.038451,3.0111815,,,,
1.396000000,3.041649,3.0182745,,,,
1.397000000,3.044942,3.0250885,,,,
1.398000000,3.048195,3.029771,,,,
1.399000000,3.051453,3.0331865,,,,
1.400000000,3.054715,3.0400925,,,,
1.401000000,3.05798,3.047381,,,,
1.402000000,3.061202,3.0524575,,,,
1.403000000,3.064518,3.0561015,,,,
1.404000000,3.06779,3.0611945,,,,
1.405000000,3.071067,3.06346,,,,
1.406000000,3.074349,3.06469,,,,
1.407000000,3.07759,3.067336,,,,
1.408000000,3.080924,3.069788,,,,
1.409000000,3.084216,3.0725185,,,,
1.410000000,3.087509,3.0779245,,,,
1.411000000,3.090803,3.0836675,,,,
1.412000000,3.094095,3.085377,,,,
1.413000000,3.097386,3.08811,,,,
1.414000000,3.10068,3.0901225,,,,
1.415000000,3.10389,3.092657,,,,
1.416000000,3.107262,3.101325,,,,
1.417000000,3.110505,3.107689,,,,
1.418000000,3.113794,3.1110815,,,,
1.419000000,3.116993,3.1135305,,,,
1.420000000,3.120376,3.1203285,,,,
1.421000000,3.123717,3.126058,,,,
1.422000000,3.126937,3.130305,,,,
1.423000000,3.130275,3.1320145,,,,
1.424000000,3.133624,3.13471,,,,
1.425000000,3.136923,3.1413495,,,,
1.426000000,3.140218,3.1455525,,,,
1.427000000,3.143403,3.1484825,,,,
1.428000000,3.146818,3.149467,,,,
1.429000000,3.149871,3.151549,,,,
1.430000000,3.153338,3.1559275,,,,
1.431000000,3.156582,3.1614485,,,,
1.432000000,3.159972,3.165152,,,,
1.433000000,3.163313,3.166694,,,,
1.434000000,3.166608,3.166957,,,,
1.435000000,3.169857,3.170901,,,,
1.436000000,3.173195,3.175859,,,,
1.437000000,3.176484,3.179351,,,,
1.438000000,3.179726,3.181989,,,,
1.439000000,3.183065,3.1861025,,,,
1.440000000,3.186366,3.1910885,,,,
1.441000000,3.189666,3.19314,,,,
1.442000000,3.19293,3.197097,,,,
1.443000000,3.196293,3.2012795,,,,
1.444000000,3.199563,3.207048,,,,
1.445000000,3.202924,3.2109965,,,,
1.446000000,3.206238,3.2137325,,,,
1.447000000,3.20955,3.2134665,,,,
1.448000000,3.212817,3.215914,,,,
1.449000000,3.216176,3.216355,,,,
1.450000000,3.219496,3.220428,,,,
1.451000000,3.222731,3.2259995,,,,
1.452000000,3.226132,3.230304,,,,
1.453000000,3.229448,3.233611,,,,
1.454000000,3.232648,3.233303,,,,
1.455000000,3.235989,3.234871,,,,
1.456000000,3.239385,3.2397695,,,,
1.457000000,3.242619,3.245141,,,,
1.458000000,3.246016,3.2497255,,,,
1.459000000,3.249212,3.2535665,,,,
1.460000000,3.252588,3.256932,,,,
1.461000000,3.255927,3.264696,,,,
1.462000000,3.259238,3.268931,,,,
1.463000000,3.262547,3.2740165,,,,
1.464000000,3.265859,3.279529,,,,
1.465000000,3.269167,3.2814115,,,,
1.466000000,3.272425,3.2829135,,,,
1.467000000,3.275771,3.285491,,,,
1.468000000,3.279068,3.2890495,,,,
1.469000000,3.282276,3.292193,,,,
1.470000000,3.285648,3.2935855,,,,
1.471000000,3.28894,3.297602,,,,
1.472000000,3.292233,3.3009045,,,,
1.473000000,3.295442,3.3054585,,,,
1.474000000,3.298794,3.3067825,,,,
1.475000000,3.301998,3.3141065,,,,
1.476000000,3.305362,3.318492,,,,
1.477000000,3.308644,3.3247475,,,,
1.478000000,3.311923,3.3265955,,,,
1.479000000,3.315202,3.326603,,,,
1.480000000,3.318479,3.3292715,,,,
1.481000000,3.321757,3.332417,,,,
1.482000000,3.324989,3.334244,,,,
1.483000000,3.3282,3.3375845,,,,
1.484000000,3.331502,3.3403635,,,,
1.485000000,3.33485,3.3424635,,,,
1.486000000,3.338112,3.3452785,,,,
1.487000000,3.341327,3.34878,,,,
1.488000000,3.344585,3.355309,,,,
1.489000000,3.347885,3.358965,,,,
1.490000000,3.351142,3.3616845,,,,
1.491000000,3.354287,3.3662245,,,,
1.492000000,3.357606,3.3706295,,,,
1.493000000,3.360856,3.3728795,,,,
1.494000000,3.364027,3.3725765,,,,
1.495000000,3.367246,3.373455,,,,
1.496000000,3.370628,3.3776315,,,,
1.497000000,3.373713,3.379143,,,,
1.498000000,3.37706,3.3792955,,,,
1.499000000,3.380341,3.381043,,,,
1.500000000,3.383533,3.3803055,,,,
1.501000000,3.386624,3.3836175,,,,
1.502000000,3.389996,3.390048,,,,
1.503000000,3.393223,3.395806,,,,
1.504000000,3.396446,3.3985645,,,,
1.505000000,3.399666,3.4026045,,,,
1.506000000,3.402885,3.4078425,,,,
1.507000000,3.406104,3.4122705,,,,
1.508000000,3.409321,3.414688,,,,
1.509000000,3.412499,3.4198205,,,,
1.510000000,3.415748,3.4218865,,,,
1.511000000,3.418957,3.4224205,,,,
1.512000000,3.422171,3.423334,,,,
1.513000000,3.425385,3.4296165,,,,
1.514000000,3.428598,3.4349375,,,,
1.515000000,3.431812,3.4385275,,,,
1.516000000,3.435022,3.4395685,,,,
1.517000000,3.438231,3.4397775,,,,
1.518000000,3.441396,3.438138,,,,
1.519000000,3.444592,3.438266,,,,
1.520000000,3.44782,3.440455,,,,
1.521000000,3.451008,3.442508,,,,
1.522000000,3.454159,3.443998,,,,
1.523000000,3.457383,3.4457555,,,,
1.524000000,3.460481,3.448668,,,,
1.525000000,3.463645,3.4539385,,,,
1.526000000,3.466901,3.4589385,,,,
1.527000000,3.470115,3.461449,,,,
1.528000000,3.473288,3.4661505,,,,
1.529000000,3.47646,3.4703385,,,,
1.530000000,3.479593,3.473535,,,,
1.531000000,3.48264,3.475073,,,,
1.532000000,3.485958,3.4777825,,,,
1.533000000,3.489031,3.4803435,,,,
1.534000000,3.492245,3.4827035,,,,
1.535000000,3.495304,3.486761,,,,
1.536000000,3.498611,3.491503,,,,
1.537000000,3.501671,3.4940905,,,,
1.538000000,3.504953,3.4982575,,,,
1.539000000,3.508093,3.501398,,,,
1.540000000,3.511241,3.5036305,,,,
1.541000000,3.514396,3.5062335,,,,
1.542000000,3.517596,3.5076185,,,,
1.543000000,3.520768,3.5120405,,,,
1.544000000,3.52392,3.51506,,,,
1.545000000,3.527091,3.518957,,,,
1.546000000,3.530239,3.5230125,,,,
1.547000000,3.533386,3.5265825,,,,
1.548000000,3.536552,3.5287815,,,,
1.549000000,3.539704,3.5290225,,,,
1.550000000,3.542873,3.5313355,,,,
1.551000000,3.546029,3.5337105,,,,
1.552000000,3.549399,3.535298,,,,
1.553000000,3.552495,3.5364385,,,,
1.554000000,3.555668,3.538396,,,,
1.555000000,3.558769,3.5402355,,,,
1.556000000,3.561991,3.543231,,,,
1.557000000,3.565194,3.5472795,,,,
1.558000000,3.568451,3.5498825,,,,
1.559000000,3.571583,3.5528585,,,,
1.560000000,3.574804,3.5541565,,,,
1.561000000,3.57798,3.558071,,,,
1.562000000,3.581153,3.56131,,,,
1.563000000,3.58419,3.5636735,,,,
1.564000000,3.587494,3.5654785,,,,
1.565000000,3.590668,3.567563,,,,
1.566000000,3.593846,3.5677085,,,,
1.567000000,3.597025,3.568347,,,,
1.568000000,3.600207,3.57072,,,,
1.569000000,3.603394,3.576104,,,,
1.570000000,3.606582,3.579842,,,,
1.571000000,3.609775,3.5824515,,,,
1.572000000,3.612968,3.583823,,,,
1.573000000,3.616119,3.5850765,,,,
1.574000000,3.61936,3.587804,,,,
1.575000000,3.622559,3.5910555,,,,
1.576000000,3.625764,3.594019,,,,
1.577000000,3.628968,3.597344,,,,
1.578000000,3.632174,3.6006025,,,,
1.579000000,3.635338,3.605944,,,,
1.580000000,3.638593,3.6088745,,,,
1.581000000,3.641804,3.6116765,,,,
1.582000000,3.645017,3.6169665,,,,
1.583000000,3.648229,3.6189725,,,,
1.584000000,3.651444,3.6197045,,,,
1.585000000,3.654662,3.620936,,,,
1.586000000,3.65788,3.622529,,,,
1.587000000,3.6611,3.6237945,,,,
1.588000000,3.664325,3.6264055,,,,
1.589000000,3.667552,3.631079,,,,
1.590000000,3.670779,3.635296,,,,
1.591000000,3.674009,3.6402865,,,,
1.592000000,3.677239,3.64287,,,,
1.593000000,3.680466,3.644736,,,,
1.594000000,3.683694,3.647888,,,,
1.595000000,3.68684,3.6516335,,,,
1.596000000,3.69007,3.6564155,,,,
1.597000000,3.693415,3.6617635,,,,
1.598000000,3.69665,3.6669785,,,,
1.599000000,3.699889,3.671318,,,,
1.600000000,3.703131,3.6749475,,,,
1.601000000,3.70637,3.6799655,,,,
1.602000000,3.709612,3.684361,,,,
1.603000000,3.712855,3.688473,,,,
1.604000000,3.716101,3.691317,,,,
1.605000000,3.719348,3.6926845,,,,
1.606000000,3.722591,3.6945055,,,,
1.607000000,3.725832,3.6978335,,,,
1.608000000,3.729074,3.699071,,,,
1.609000000,3.732273,3.705398,,,,
1.610000000,3.735567,3.707124,,,,
1.611000000,3.738733,3.7092515,,,,
1.612000000,3.742061,3.7098955,,,,
1.613000000,3.745309,3.7129845,,,,
1.614000000,3.748521,3.716412,,,,
1.615000000,3.751815,3.7203795,,,,
1.616000000,3.755066,3.723757,,,,
1.617000000,3.758318,3.727276,,,,
1.618000000,3.761584,3.729404,,,,
1.619000000,3.764844,3.733242,,,,
1.620000000,3.768108,3.738938,,,,
1.621000000,3.771374,3.7432265,,,,
1.622000000,3.774642,3.74604,,,,
1.623000000,3.777912,3.748613,,,,
1.624000000,3.781185,3.749749,,,,
1.625000000,3.784459,3.753082,,,,
1.626000000,3.787737,3.75676,,,,
1.627000000,3.791013,3.7599885,,,,
1.628000000,3.794292,3.7636255,,,,
1.629000000,3.797496,3.767546,,,,
1.630000000,3.800866,3.7735615,,,,
1.631000000,3.804154,3.777689,,,,
1.632000000,3.807445,3.7820025,,,,
1.633000000,3.81074,3.784601,,,,
1.634000000,3.814038,3.7869945,,,,
1.635000000,3.817338,3.791376,,,,
1.636000000,3.820637,3.7934915,,,,
1.637000000,3.823937,3.7950125,,,,
1.638000000,3.827238,3.796496,,,,
1.639000000,3.830543,3.801874,,,,
1.640000000,3.83374,3.8083075,,,,
1.641000000,3.837167,3.81309,,,,
1.642000000,3.840486,3.819184,,,,
1.643000000,3.843757,3.8232525,,,,
1.644000000,3.84712,3.8282025,,,,
1.645000000,3.850444,3.8297975,,,,
1.646000000,3.853776,3.8330955,,,,
1.647000000,3.85711,3.8351625,,,,
1.648000000,3.860448,3.8388045,,,,
1.649000000,3.863744,3.84426,,,,
1.650000000,3.867092,3.850112,,,,
1.651000000,3.870488,3.855079,,,,
1.652000000,3.873841,3.858149,,,,
1.653000000,3.877199,3.859823,,,,
1.654000000,3.880561,3.8643165,,,,
1.655000000,3.883929,3.871003,,,,
1.656000000,3.887303,3.874416,,,,
1.657000000,3.89068,3.877151,,,,
1.658000000,3.894062,3.87815,,,,
1.659000000,3.897442,3.881852,,,,
1.660000000,3.900778,3.887157,,,,
1.661000000,3.904212,3.8918225,,,,
1.662000000,3.907602,3.895294,,,,
1.663000000,3.910997,3.89935,,,,
1.664000000,3.914346,3.9025275,,,,
1.665000000,3.917794,3.9066285,,,,
1.666000000,3.9212,3.9115285,,,,
1.667000000,3.924611,3.915566,,,,
1.668000000,3.928022,3.918257,,,,
1.669000000,3.931388,3.9229975,,,,
1.670000000,3.934853,3.925671,,,,
1.671000000,3.938276,3.9273425,,,,
1.672000000,3.941701,3.932284,,,,
1.673000000,3.945126,3.937237,,,,
1.674000000,3.948551,3.941312,,,,
1.675000000,3.951974,3.94511,,,,
1.676000000,3.955346,3.947864,,,,
1.677000000,3.958812,3.9529345,,,,
1.678000000,3.962228,3.9571325,,,,
1.679000000,3.965642,3.96312,,,,
1.680000000,3.969052,3.9691675,,,,
1.681000000,3.972464,3.973605,,,,
1.682000000,3.975878,3.9761535,,,,
1.683000000,3.979293,3.978267,,,,
1.684000000,3.982712,3.9800245,,,,
1.685000000,3.986048,3.982711,,,,
1.686000000,3.98956,3.984927,,,,
1.687000000,3.992984,3.989135,,,,
1.688000000,3.996321,3.9897625,,,,
1.689000000,3.999828,3.990376,,,,
1.690000000,4.003248,3.993862,,,,
1.691000000,4.006665,3.99657,,,,
1.692000000,4.010081,3.999816,,,,
1.693000000,4.013493,4.0046895,,,,
1.694000000,4.0169,4.00908,,,,
1.695000000,4.020306,4.015263,,,,
1.696000000,4.023663,4.0206265,,,,
1.697000000,4.026976,4.025569,,,,
1.698000000,4.030527,4.029204,,,,
1.699000000,4.033935,4.032296,,,,
1.700000000,4.037342,4.035654,,,,
1.701000000,4.040747,4.0405475,,,,
1.702000000,4.044152,4.045282,,,,
1.703000000,4.04756,4.0485665,,,,
1.704000000,4.050967,4.0527165,,,,
1.705000000,4.054288,4.056916,,,,
1.706000000,4.057779,4.0608215,,,,
1.707000000,4.061183,4.063045,,,,
1.708000000,4.064587,4.0684235,,,,
1.709000000,4.067985,4.074948,,,,
1.710000000,4.071381,4.0789885,,,,
1.711000000,4.074777,4.0827205,,,,
1.712000000,4.078171,4.084949,,,,
1.713000000,4.081567,4.0876935,,,,
1.714000000,4.084964,4.090395,,,,
1.715000000,4.088357,4.094375,,,,
1.716000000,4.091751,4.095802,,,,
1.717000000,4.095141,4.098671,,,,
1.718000000,4.098531,4.1005885,,,,
1.719000000,4.10192,4.103207,,,,
1.720000000,4.105306,4.108773,,,,
1.721000000,4.108575,4.1140345,,,,
1.722000000,4.112024,4.11587,,,,
1.723000000,4.115454,4.1165895,,,,
1.724000000,4.118837,4.119651,,,,
1.725000000,4.122217,4.1245495,,,,
1.726000000,4.125594,4.128237,,,,
1.727000000,4.12892,4.130918,,,,
1.728000000,4.132337,4.134212,,,,
1.729000000,4.135705,4.138329,,,,
1.730000000,4.139071,4.1415985,,,,
1.731000000,4.142436,4.1460995,,,,
1.732000000,4.1458,4.150872,,,,
1.733000000,4.149165,4.15787,,,,
1.734000000,4.152445,4.1611375,,,,
1.735000000,4.155805,4.1618125,,,,
1.736000000,4.159162,4.162751,,,,
1.737000000,4.162488,4.164213,,,,
1.738000000,4.165872,4.1667305,,,,
1.739000000,4.169297,4.171089,,,,
1.740000000,4.172536,4.1730215,,,,
1.741000000,4.176007,4.1745285,,,,
1.742000000,4.179366,4.1758115,,,,
1.743000000,4.182723,4.1783955,,,,
1.744000000,4.186032,4.1832045,,,,
1.745000000,4.18943,4.189959,,,,
1.746000000,4.192699,4.1957075,,,,
1.747000000,4.196089,4.199224,,,,
1.748000000,4.199441,4.200708,,,,
1.749000000,4.202837,4.2043395,,,,
1.750000000,4.206186,4.2106665,,,,
1.751000000,4.209484,4.2153545,,,,
1.752000000,4.212823,4.22263,,,,
1.753000000,4.216091,4.2278015,,,,
1.754000000,4.219536,4.232724,,,,
1.755000000,4.222819,4.235797,,,,
1.756000000,4.226106,4.23616,,,,
1.757000000,4.229445,4.234845,,,,
1.758000000,4.232634,4.239451,,,,
1.759000000,4.236015,4.2412355,,,,
1.760000000,4.239328,4.24435,,,,
1.761000000,4.242593,4.248836,,,,
1.762000000,4.245976,4.2538675,,,,
1.763000000,4.249223,4.258858,,,,
1.764000000,4.252578,4.263335,,,,
1.765000000,4.255758,4.2659515,,,,
1.766000000,4.259157,4.2667615,,,,
1.767000000,4.262481,4.267073,,,,
1.768000000,4.265815,4.2698285,,,,
1.769000000,4.269057,4.2712025,,,,
1.770000000,4.272305,4.276344,,,,
1.771000000,4.275669,4.2811105,,,,
1.772000000,4.278812,4.2819385,,,,
1.773000000,4.281966,4.2825695,,,,
1.774000000,4.285386,4.283873,,,,
1.775000000,4.288684,4.2857755,,,,
1.776000000,4.291985,4.285974,,,,
1.777000000,4.295177,4.2913545,,,,
1.778000000,4.298404,4.2997725,,,,
1.779000000,4.301785,4.3053425,,,,
1.780000000,4.305031,4.309303,,,,
1.781000000,4.308231,4.31234,,,,
1.782000000,4.311511,4.315001,,,,
1.783000000,4.314693,4.3153595,,,,
1.784000000,4.317851,4.318908,,,,
1.785000000,4.321178,4.319008,,,,
1.786000000,4.324345,4.3152815,,,,
1.787000000,4.327484,4.314906,,,,
1.788000000,4.330654,4.3150305,,,,
1.789000000,4.333896,4.3196625,,,,
1.790000000,4.337011,4.323725,,,,
1.791000000,4.340191,4.3275515,,,,
1.792000000,4.343521,4.329874,,,,
1.793000000,4.346652,4.3339315,,,,
1.794000000,4.349874,4.3363115,,,,
1.795000000,4.353048,4.3360535,,,,
1.796000000,4.356216,4.3373515,,,,
1.797000000,4.359384,4.342821,,,,
1.798000000,4.362549,4.3441155,,,,
1.799000000,4.36563,4.343767,,,,
1.800000000,4.368869,4.34307,,,,
1.801000000,4.371898,4.344678,,,,
1.802000000,4.374979,4.34767,,,,
1.803000000,4.378265,4.351043,,,,
1.804000000,4.381387,4.353644,,,,
1.805000000,4.384561,4.3576325,,,,
1.806000000,4.387745,4.3609405,,,,
1.807000000,4.390861,4.3646065,,,,
1.808000000,4.394014,4.367542,,,,
1.809000000,4.3972,4.371146,,,,
1.810000000,4.400352,4.373749,,,,
1.811000000,4.40347,4.3778555,,,,
1.812000000,4.406698,4.3815935,,,,
1.813000000,4.409739,4.3863195,,,,
1.814000000,4.412994,4.388103,,,,
1.815000000,4.416099,4.3893705,,,,
1.816000000,4.419215,4.3915935,,,,
1.817000000,4.422442,4.3965925,,,,
1.818000000,4.425541,4.402689,,,,
1.819000000,4.428733,4.4089175,,,,
1.820000000,4.431838,4.4108355,,,,
1.821000000,4.434902,4.411353,,,,
1.822000000,4.438184,4.4133785,,,,
1.823000000,4.441332,4.4156,,,,
1.824000000,4.444477,4.4207135,,,,
1.825000000,4.447622,4.425386,,,,
1.826000000,4.450765,4.42681,,,,
1.827000000,4.453828,4.4277115,,,,
1.828000000,4.457048,4.4294315,,,,
1.829000000,4.460191,4.433125,,,,
1.830000000,4.463335,4.432716,,,,
1.831000000,4.466476,4.434697,,,,
1.832000000,4.469617,4.4389625,,,,
1.833000000,4.472761,4.441025,,,,
1.834000000,4.475903,4.4452505,,,,
1.835000000,4.479001,4.4499435,,,,
1.836000000,4.482188,4.454422,,,,
1.837000000,4.485327,4.456524,,,,
1.838000000,4.488467,4.4607565,,,,
1.839000000,4.491602,4.4655225,,,,
1.840000000,4.494733,4.468298,,,,
1.841000000,4.497785,4.471421,,,,
1.842000000,4.500991,4.4740335,,,,
1.843000000,4.504118,4.4756685,,,,
1.844000000,4.507242,4.4785395,,,,
1.845000000,4.510366,4.480696,,,,
1.846000000,4.513494,4.4850715,,,,
1.847000000,4.516621,4.489629,,,,
1.848000000,4.519709,4.4931735,,,,
1.849000000,4.522843,4.496349,,,,
1.850000000,4.526022,4.500056,,,,
1.851000000,4.529114,4.5033475,,,,
1.852000000,4.532215,4.505001,,,,
1.853000000,4.535434,4.5077855,,,,
1.854000000,4.538576,4.5103905,,,,
1.855000000,4.541718,4.5115065,,,,
1.856000000,4.544863,4.513073,,,,
1.857000000,4.548015,4.515965,,,,
1.858000000,4.551169,4.5187905,,,,
1.859000000,4.554327,4.522661,,,,
1.860000000,4.557521,4.5274095,,,,
1.861000000,4.560687,4.532867,,,,
1.862000000,4.563816,4.5363145,,,,
1.863000000,4.567038,4.536981,,,,
1.864000000,4.570143,4.54055,,,,
1.865000000,4.573413,4.544768,,,,
1.866000000,4.576517,4.547056,,,,
1.867000000,4.579786,4.5520465,,,,
1.868000000,4.582932,4.5571505,,,,
1.869000000,4.586165,4.562668,,,,
1.870000000,4.589352,4.5676005,,,,
1.871000000,4.592459,4.572965,,,,
1.872000000,4.595683,4.57814,,,,
1.873000000,4.59892,4.5840105,,,,
1.874000000,4.602032,4.589692,,,,
1.875000000,4.605302,4.594018,,,,
1.876000000,4.608449,4.594507,,,,
1.877000000,4.611527,4.596453,,,,
1.878000000,4.614867,4.6010205,,,,
1.879000000,4.618055,4.604724,,,,
1.880000000,4.621243,4.6077305,,,,
1.881000000,4.624349,4.6098775,,,,
1.882000000,4.627532,4.6113505,,,,
1.883000000,4.630753,4.613919,,,,
1.884000000,4.633978,4.6167405,,,,
1.885000000,4.637108,4.620809,,,,
1.886000000,4.640321,4.6245945,,,,
1.887000000,4.643485,4.62757,,,,
1.888000000,4.646647,4.6310685,,,,
1.889000000,4.649764,4.6341015,,,,
1.890000000,4.65297,4.6374635,,,,
1.891000000,4.656131,4.640782,,,,
1.892000000,4.659295,4.644275,,,,
1.893000000,4.662417,4.64794,,,,
1.894000000,4.665548,4.6514325,,,,
1.895000000,4.668746,4.655328,,,,
1.896000000,4.671819,4.657905,,,,
1.897000000,4.674959,4.659198,,,,
1.898000000,4.678227,4.661918,,,,
1.899000000,4.681428,4.667195,,,,
1.900000000,4.684584,4.6686745,,,,
1.901000000,4.687739,4.675911,,,,
1.902000000,4.69085,4.682167,,,,
1.903000000,4.693971,4.6863,,,,
1.904000000,4.696973,4.6892335,,,,
1.905000000,4.700366,4.690889,,,,
1.906000000,4.703522,4.691701,,,,
1.907000000,4.706679,4.692386,,,,
1.908000000,4.709791,4.6936005,,,,
1.909000000,4.712949,4.695968,,,,
1.910000000,4.716017,4.699689,,,,
1.911000000,4.719304,4.703573,,,,
1.912000000,4.722462,4.707566,,,,
1.913000000,4.725618,4.71093,,,,
1.914000000,4.728773,4.7158945,,,,
1.915000000,4.731923,4.721249,,,,
1.916000000,4.735088,4.724251,,,,
1.917000000,4.738202,4.7262735,,,,
1.918000000,4.741405,4.729732,,,,
1.919000000,4.744564,4.7352785,,,,
1.920000000,4.747727,4.738482,,,,
1.921000000,4.750893,4.7431375,,,,
1.922000000,4.754058,4.7475345,,,,
1.923000000,4.757225,4.752161,,,,
1.924000000,4.760392,4.7582345,,,,
1.925000000,4.763563,4.761639,,,,
1.926000000,4.76673,4.765853,,,,
1.927000000,4.769899,4.7709365,,,,
1.928000000,4.773066,4.7771525,,,,
1.929000000,4.776228,4.7806055,,,,
1.930000000,4.779388,4.7838665,,,,
1.931000000,4.782551,4.7864125,,,,
1.932000000,4.78567,4.790847,,,,
1.933000000,4.788879,4.797506,,,,
1.934000000,4.792043,4.7996885,,,,
1.935000000,4.795208,4.8063335,,,,
1.936000000,4.798372,4.810339,,,,
1.937000000,4.801537,4.812319,,,,
1.938000000,4.804703,4.814728,,,,
1.939000000,4.807764,4.8176855,,,,
1.940000000,4.811042,4.819988,,,,
1.941000000,4.814215,4.8190485,,,,
1.942000000,4.817392,4.8200265,,,,
1.943000000,4.820569,4.822581,,,,
1.944000000,4.823705,4.825506,,,,
1.945000000,4.826934,4.8303505,,,,
1.946000000,4.830035,4.833519,,,,
1.947000000,4.833292,4.837562,,,,
1.948000000,4.836431,4.838688,,,,
